FSTR_LOOPGROUPID,FDT_TIME,FINT_VOLUME,FINT_SPEED,FINT_OCCUPY,FINT_VH,FSTR_VALIDITY,FINT_LV,FINT_MV,FINT_SV,FINT_LS,FINT_MS,FINT_SS
6.11309E+14,2010/3/1 4:51,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:51,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:52,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:52,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:52,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:53,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:53,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:53,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:54,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:54,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:54,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:55,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:55,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:55,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:56,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:56,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:56,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:57,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:57,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:57,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:58,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:58,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:58,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:59,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:59,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 4:59,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:00,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:00,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:00,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:01,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:01,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:01,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:02,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:02,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:02,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:03,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:03,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:03,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:04,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:04,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:04,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:05,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:05,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:05,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:06,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:06,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:06,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:07,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:07,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:07,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:08,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:08,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:08,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:09,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:09,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:09,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:10,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:10,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:10,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:11,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:11,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:11,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:12,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:12,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:12,1,75,1,15033,valid,0,0,1,0,0,75
6.11309E+14,2010/3/1 5:13,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:13,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:13,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:14,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:14,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:14,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:15,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:15,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:15,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:16,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:16,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:16,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:17,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:17,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:17,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:18,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:18,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:18,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:19,1,77,1,3732,valid,0,0,1,0,0,77
6.11309E+14,2010/3/1 5:19,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:19,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:20,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:20,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:20,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:21,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:21,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:21,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:22,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:22,1,90,1,2015,valid,0,0,1,0,0,90
6.11309E+14,2010/3/1 5:22,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:23,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:23,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:23,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:24,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:24,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:24,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:25,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:25,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:25,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:26,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:26,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:26,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:27,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:27,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:27,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:28,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:28,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:28,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:29,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:29,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:29,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:30,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:30,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:30,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:31,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:31,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:31,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:32,1,57,1,5899,valid,0,0,1,0,0,57
6.11309E+14,2010/3/1 5:32,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:32,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:33,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:33,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:33,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:34,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:34,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:34,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:35,1,84,1,1719,valid,0,0,1,0,0,84
6.11309E+14,2010/3/1 5:35,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:35,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:36,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:36,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:36,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:37,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:37,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:37,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:38,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:38,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:38,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:39,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:39,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:39,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:40,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:40,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:40,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:41,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:41,1,74,1,3910,valid,0,0,1,0,0,74
6.11309E+14,2010/3/1 5:41,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:42,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:42,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:42,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:43,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:43,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:43,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:44,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:44,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:44,2,86,2,941,valid,0,0,2,0,0,86
6.11309E+14,2010/3/1 5:45,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:45,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:45,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:46,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:46,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:46,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:47,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:47,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:47,1,84,1,1749,valid,0,0,1,0,0,84
6.11309E+14,2010/3/1 5:48,1,72,1,312,valid,0,0,1,0,0,72
6.11309E+14,2010/3/1 5:48,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:48,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:49,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:49,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:49,1,98,1,1059,valid,0,0,1,0,0,98
6.11309E+14,2010/3/1 5:50,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:50,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:50,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:51,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:51,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:51,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:52,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:52,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:52,1,87,1,1641,valid,0,0,1,0,0,87
6.11309E+14,2010/3/1 5:53,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:53,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:53,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:54,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:54,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:54,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:55,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:55,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:55,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:56,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:56,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:56,1,69,1,2422,valid,0,0,1,0,0,69
6.11309E+14,2010/3/1 5:57,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:57,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:57,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:58,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:58,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:58,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:59,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 5:59,1,84,1,1570,valid,0,0,1,0,0,84
6.11309E+14,2010/3/1 5:59,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:00,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:00,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:00,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:01,1,73,1,1172,valid,0,0,1,0,0,73
6.11309E+14,2010/3/1 6:01,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:01,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:02,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:02,1,82,1,746,valid,0,0,1,0,0,82
6.11309E+14,2010/3/1 6:02,1,79,1,79,valid,0,0,1,0,0,79
6.11309E+14,2010/3/1 6:03,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:03,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:03,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:04,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:04,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:04,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:05,1,92,1,1533,valid,0,0,1,0,0,92
6.11309E+14,2010/3/1 6:05,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:05,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:06,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:06,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:06,1,66,2,943,valid,0,0,1,0,0,66
6.11309E+14,2010/3/1 6:07,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:07,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:07,1,92,1,650,valid,0,0,1,0,0,92
6.11309E+14,2010/3/1 6:08,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:08,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:08,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:09,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:09,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:09,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:10,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:10,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:10,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:11,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:11,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:11,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:12,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:12,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:12,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:13,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:13,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:13,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:14,1,75,1,3834,valid,0,0,1,0,0,75
6.11309E+14,2010/3/1 6:14,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:14,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:15,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:15,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:15,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:16,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:16,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:16,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:17,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:17,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:17,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:18,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:18,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:18,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:19,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:19,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:19,1,74,1,3362,valid,0,0,1,0,0,74
6.11309E+14,2010/3/1 6:20,1,59,1,205,valid,0,0,1,0,0,59
6.11309E+14,2010/3/1 6:20,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:20,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:21,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:21,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:21,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:22,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:22,1,75,1,1345,valid,0,0,1,0,0,75
6.11309E+14,2010/3/1 6:22,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:23,0,0,1,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:23,1,77,1,507,valid,0,0,1,0,0,77
6.11309E+14,2010/3/1 6:23,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:24,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:24,2,80,2,387,valid,0,0,2,0,0,80
6.11309E+14,2010/3/1 6:24,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:25,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:25,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:25,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:26,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:26,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:26,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:27,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:27,1,108,1,1769,valid,0,0,1,0,0,108
6.11309E+14,2010/3/1 6:27,1,92,1,236,valid,0,0,1,0,0,92
6.11309E+14,2010/3/1 6:28,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:28,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:28,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:29,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:29,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:29,1,72,1,1189,valid,0,0,1,0,0,72
6.11309E+14,2010/3/1 6:30,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:30,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:30,1,90,1,587,valid,0,0,1,0,0,90
6.11309E+14,2010/3/1 6:31,1,83,2,79,valid,0,1,0,0,83,0
6.11309E+14,2010/3/1 6:31,2,75,2,138,valid,0,0,2,0,0,75
6.11309E+14,2010/3/1 6:31,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:32,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:32,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:32,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:33,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:33,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:33,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:34,1,72,1,1542,valid,0,0,1,0,0,72
6.11309E+14,2010/3/1 6:34,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:34,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:35,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:35,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:35,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:36,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:36,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:36,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:37,1,77,1,1840,valid,0,0,1,0,0,77
6.11309E+14,2010/3/1 6:37,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:37,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:38,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:38,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:38,1,70,1,922,valid,0,0,1,0,0,70
6.11309E+14,2010/3/1 6:39,1,64,2,260,valid,0,0,1,0,0,64
6.11309E+14,2010/3/1 6:39,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:39,0,0,1,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:40,0,0,0,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:40,0,0,1,0,valid,0,0,0,0,0,0
6.11309E+14,2010/3/1 6:40,1,79,1,924,valid,0,0,1,0,0,79
6.11309E+14,2010/3/1 6:41,0,0,0,0,valid,0,0,0,0,0,0
