FSTR_LOOPGROUPID,FDT_TIME,FINT_VOLUME,FINT_SPEED,FINT_OCCUPY,FINT_VH,FSTR_VALIDITY,FINT_LV,FINT_MV,FINT_SV,FINT_LS,FINT_MS,FINT_SS
611309270020604,2010-03-01 00:34:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:34:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:34:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:35:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:35:20,1,113,1,1580,valid,0,0,1,0,0,113
611309270020604,2010-03-01 00:35:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:36:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:36:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:36:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:37:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:37:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:37:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:38:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:38:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:38:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:39:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:39:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:39:40,1,74,1,2738,valid,0,0,1,0,0,74
611309270020604,2010-03-01 00:40:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:40:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:40:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:41:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:41:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:41:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:42:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:42:20,1,117,1,1543,valid,0,0,1,0,0,117
611309270020604,2010-03-01 00:42:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:43:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:43:20,1,96,1,646,valid,0,0,1,0,0,96
611309270020604,2010-03-01 00:43:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:44:00,0,0,0,0,valid,0,0,0,0,0,0
